UNODC;unodc_ddds@un.org;;;;;;;;;;
06/06/2022;;;;;;;;;;;
Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Year;Unit of measurement;VALUE;Source
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;961;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;1790;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;531;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;7;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;977;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;2388;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;2202;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;0;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;1241;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;2083;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;506;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;4;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;1009;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;2172;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;1739;CTS
CAN;Canada;Americas;Northern America;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;1;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;1227;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;1816;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;428;CTS
CAN;Canada;Americas;Northern America;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;4;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;23;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2013;Counts;97;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2013;Counts;120;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2013;Counts;212;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;68;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2013;Counts;151;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2013;Counts;74;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2013;Counts;78;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;30;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;84;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;167;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2014;Counts;209;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;69;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;143;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;52;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2014;Counts;93;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;28;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;98;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;183;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;211;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;75;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;152;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;93;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;2;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;25;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;2;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;4;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;2;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2015;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;74;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;31;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;104;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;181;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;158;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;72;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;149;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;142;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;71;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;4;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;51;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;6;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;15;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2016;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;87;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;170;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;145;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;96;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;2;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;19;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;13;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;10;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;26;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;114;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;221;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;162;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;2;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;19;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;8;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;11;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;3;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;1;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2018;Counts;1;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;103;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;152;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;254;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;97;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;30;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;109;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;191;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;178;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;11;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;20;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;9;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;1;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;24;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;131;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;206;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;138;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2019;Counts;95;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2019;Counts;158;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2019;Counts;126;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2019;Counts;109;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;39;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;148;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;207;CTS
CHE;Switzerland;Europe;Western Europe;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;138;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2020;Counts;97;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2020;Counts;196;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2020;Counts;118;CTS
CHE;Switzerland;Europe;Western Europe;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2020;Counts;109;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;15;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;3;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;21;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;6;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;0;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;2;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;7;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;2;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;20;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;6;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;1;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2018;Counts;0;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;3;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;23;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;1;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;23;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;6;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;6;CTS
CHL;Chile;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2019;Counts;0;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;11474;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2013;Counts;49430;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2013;Counts;12950;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2013;Counts;11408;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2013;Counts;6;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2013;Counts;2518;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2013;Counts;237;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2013;Counts;466;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;13738;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;52307;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;8570;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2014;Counts;9003;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2014;Counts;6;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2014;Counts;2518;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2014;Counts;237;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2014;Counts;466;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;629;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;656;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;113;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;162;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;33;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;15;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2014;Counts;49;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;14265;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;55579;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;8216;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;7628;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2015;Counts;13;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2015;Counts;2627;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2015;Counts;157;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2015;Counts;482;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;1018;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;928;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;155;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;258;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;72;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;24;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2015;Counts;463;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1181;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;1122;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;203;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;209;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;42;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;12;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2016;Counts;877;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;15152;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;56822;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;8678;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;8369;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2016;Counts;10;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2016;Counts;2691;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2016;Counts;154;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2016;Counts;287;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1346;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;1286;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;902;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;249;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;40;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;16;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual exploitation;Total;Total;Male;2017;Counts;25;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;15288;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;52307;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;8333;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;7988;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Intimate partner or family member;Male;2017;Counts;10;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2017;Counts;2942;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2017;Counts;154;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of sexual violence;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2017;Counts;273;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Intimate partner or family member;Male;2018;Counts;15532;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Other Perpetrator known to the victim;Male;2018;Counts;52640;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Perpetrator unknown to the victim;Male;2018;Counts;7673;CTS
COL;Colombia;Americas;Latin America and the Caribbean;Victims of serious assault;by relationship to perpetrator;Relationship to perpetrator is not known;Male;2018;Counts;8663;CTS
